"Periodo","edades","sexo","valor"
1954,"16","Mujeres",226881.41
1954,"17","Hombres",269457.39
1954,"17","Mujeres",267668.98
1954,"18","Hombres",253509.19
1954,"18","Mujeres",261037.31
1954,"19","Hombres",257828.77
1954,"19","Mujeres",264798.89
1954,"20","Hombres",266913.72
1954,"20","Mujeres",276129.49
1954,"21","Hombres",276777.06
1954,"21","Mujeres",283611.14
1954,"22","Hombres",236431.82
1954,"22","Mujeres",245162.63
1954,"23","Hombres",279542.21
1954,"23","Mujeres",290481.08
1954,"24","Hombres",240953.02
1954,"24","Mujeres",245373.38
1954,"25","Hombres",284820.75
1954,"25","Mujeres",264163.53
1954,"26","Hombres",236036.71
1954,"26","Mujeres",253130.32
1954,"27","Hombres",246481.63
1954,"27","Mujeres",253469.44
1954,"28","Hombres",235033.97
1954,"28","Mujeres",250613.2
1954,"29","Hombres",233457.61
1954,"29","Mujeres",243493.09
1954,"30","Hombres",228731.83
1954,"30","Mujeres",235536.96
1954,"31","Hombres",228721.7
1954,"31","Mujeres",246875.88
1954,"32","Hombres",210005.81
1954,"32","Mujeres",213153.45
1954,"33","Hombres",217683.23
1954,"33","Mujeres",249040.38
1954,"34","Hombres",167242.19
1954,"34","Mujeres",180069.22
1954,"35","Hombres",174348.57
1954,"35","Mujeres",205032.49
1954,"36","Hombres",166685.51
1954,"36","Mujeres",196171.82
1954,"37","Hombres",166331.03
1954,"37","Mujeres",187662.83
1954,"38","Hombres",169246.4
1954,"38","Mujeres",199760.27
1954,"39","Hombres",171334.64
1954,"39","Mujeres",202648.84
1954,"40","Hombres",167020.59
1954,"40","Mujeres",192285.58
1954,"41","Hombres",171894.59
1954,"41","Mujeres",202633.7
1954,"42","Hombres",167092.59
1954,"42","Mujeres",189345.73
1954,"43","Hombres",208974.47
1954,"43","Mujeres",218545.88
1954,"44","Hombres",161155.47
1954,"44","Mujeres",169315.27
1954,"45","Hombres",171147.69
1954,"45","Mujeres",187429.51
1954,"46","Hombres",160329.83
1954,"46","Mujeres",176335.66
1954,"47","Hombres",156636.51
1954,"47","Mujeres",175920.22
1954,"48","Hombres",167044.02
1954,"48","Mujeres",186783.79
1954,"49","Hombres",152318.59
1954,"49","Mujeres",172460.49
1954,"50","Hombres",149909.69
1954,"50","Mujeres",162974.06
1954,"51","Hombres",152235.72
1954,"51","Mujeres",171635.5
1954,"52","Hombres",137963.52
1954,"52","Mujeres",149886.49
1954,"53","Hombres",164284.77
1954,"53","Mujeres",209513.28
1954,"54","Hombres",116024.16
1954,"54","Mujeres",123558.87
1954,"55","Hombres",120689.42
1954,"55","Mujeres",136244.11
1954,"56","Hombres",113537.15
1954,"56","Mujeres",128868.26
1954,"57","Hombres",119057.69
1954,"57","Mujeres",139671.15
1954,"58","Hombres",115331.38
1954,"58","Mujeres",136276.28
1954,"59","Hombres",107552.89
1954,"59","Mujeres",129527.3
1954,"60","Hombres",97227.32
1954,"60","Mujeres",113689.46
1954,"61","Hombres",97805.43
1954,"61","Mujeres",122187.95
1954,"62","Hombres",85368.15
1954,"62","Mujeres",101719.88
1954,"63","Hombres",99822.56
1954,"63","Mujeres",134229.84
1954,"64","Hombres",81217.97
1954,"64","Mujeres",92795.44
1954,"65","Hombres",89773.76
1954,"65","Mujeres",111564.92
1954,"66","Hombres",77057.89
1954,"66","Mujeres",97546.65
1954,"67","Hombres",73087.24
1954,"67","Mujeres",98053.42
1954,"68","Hombres",75521.89
1954,"68","Mujeres",102038.67
1954,"69","Hombres",66184.02
1954,"69","Mujeres",90378.11
1954,"70","Hombres",57140.45
1954,"70","Mujeres",76904.63
1954,"71","Hombres",55310.95
1954,"71","Mujeres",75934.85
1954,"72","Hombres",47284.61
1954,"72","Mujeres",62774.94
1954,"73","Hombres",56685.43
1954,"73","Mujeres",81501.76
1954,"74","Hombres",37712.55
1954,"74","Mujeres",51282.45
1954,"75","Hombres",39805.37
1954,"75","Mujeres",58805.29
1954,"76","Hombres",34187.89
1954,"76","Mujeres",51260.97
1954,"77","Hombres",29756.24
1954,"77","Mujeres",48627.65
1954,"78","Hombres",27570.35
1954,"78","Mujeres",46251.97
1954,"79","Hombres",22482.35
1954,"79","Mujeres",37910.74
1954,"80","Hombres",19713.84
1954,"80","Mujeres",34331.37
1954,"81","Hombres",16881.91
1954,"81","Mujeres",29945.86
1954,"82","Hombres",14658.57
1954,"82","Mujeres",26408.04
